crop_season_winter,species_mix_barley_lupin,species_mix_barley_pea,species_mix_wheat_aestivum_lentil,species_mix_wheat_aestivum_pea,species_mix_wheat_turgidum_chickpea,species_mix_wheat_turgidum_fababean,species_mix_wheat_turgidum_pea,density_factor_0.15_1,density_factor_0.17_1,density_factor_0.17_1.3,density_factor_0.33_0.5,density_factor_0.33_0.66,density_factor_0.33_0.7,density_factor_0.33_1,density_factor_0.33_1.3,density_factor_0.3_0.7,density_factor_0.5_0.5,density_factor_0.5_1,density_factor_0.67_0.5,density_factor_0.67_1,density_factor_0.7_0.3,density_factor_0.7_0.5,cultivar_mix_apache_lucy,cultivar_mix_cezanne_balltrap,cultivar_mix_cezanne_dove,cultivar_mix_cezanne_isard,cultivar_mix_cezanne_lucy,cultivar_mix_isildur_dukat,cultivar_mix_isildur_frilene,cultivar_mix_isildur_lucy,cultivar_mix_isildur_partner,cultivar_mix_l1823_aoph10,cultivar_mix_l1823_castel,cultivar_mix_l1823_diver,cultivar_mix_l1823_elmo,cultivar_mix_l1823_geronimo,cultivar_mix_l1823_irena,cultivar_mix_l1823_isard,cultivar_mix_l1823_kazar,cultivar_mix_l1823_lucy,cultivar_mix_l1823_nordica,cultivar_mix_lysiba_agadir,cultivar_mix_lysiba_bohatyr,cultivar_mix_lysiba_columbo,cultivar_mix_lysiba_prima,cultivar_mix_nefer_aoph10,cultivar_mix_nefer_castel,cultivar_mix_nefer_geronimo,cultivar_mix_nefer_irena,cultivar_mix_nefer_lucy,cultivar_mix_neodur_lucy,cultivar_mix_orjaune_lucy,cultivar_mix_otira_agadir,cultivar_mix_otira_bohatyr,cultivar_mix_otira_columbo,cultivar_mix_otira_prima,cultivar_mix_scarlett_baccara,cultivar_mix_sculptur_aoph10,cultivar_mix_sculptur_castel,cultivar_mix_sculptur_diver,cultivar_mix_sculptur_geronimo,cultivar_mix_sculptur_irena,cultivar_mix_sculptur_isard,cultivar_mix_sculptur_kazar,cultivar_mix_sculptur_lucy,cultivar_mix_sculptur_nordica,cultivar_mix_togano_anicia,cultivar_mix_togano_beluga,cultivar_mix_togano_flora,cultivar_mix_togano_rosana,cultivar_mix_valbona_anicia,cultivar_mix_valbona_beluga,cultivar_mix_valbona_flora,cultivar_mix_valbona_rosana,mixing_pattern_within_row,mixture_design_substitutive,pest_control_yes,density_category_low,density_category_medium-high,density_category_medium-low,swc_category_low,swc_category_medium-high,swc_category_medium-low,gdd_category_low,gdd_category_medium-high,gdd_category_medium-low,precip_category_low,precip_category_medium-high,precip_category_medium-low,plant_density,density_relative,n_amount,interrow,irrigation_amount,p_amount,plot_long,soil_awc,soil_clay,soil_sand,soil_silt,soil_ph,nitrogen_residual,heat_stress_days,total_precipitation,total_solar_radiation,high_humidity_days,growing_days,density_error,density_n_ratio,crowding,soil_water_capacity,GDD,stress_index
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,135.11659807956104,0.5,0.0,0.162,0.0,0.0,1.496384,333.0,0.243936632552923,0.5309126594700687,0.2251507079770082,8.46,31.0,63.0,1547.32,10355.98,281.0,204.0,-14.883401920438956,0.0,0.0,-0.5777888686387216,2378.75597260274,0.5164869029275809
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,45.2674897119342,0.5,0.0,0.162,0.0,0.0,1.501086,259.0,0.39,0.2,0.41,7.0,36.0,93.0,1301.25,10380.84,273.0,232.0,10.267489711934203,0.0,1.0,0.349,2799.632229822161,0.6531807175874973
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,153.53535353535352,0.33,0.0,0.165,0.0,0.0,1.496384,294.0,0.24,0.54,0.22,7.9,31.227477029670656,63.0,1547.32,10355.98,281.0,123.0,3.535353535353522,0.0,0.0,-0.524,1434.2499246575342,0.5164869029275809
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,162.62626262626262,0.33,0.0,0.165,0.0,0.0,1.496384,294.0,0.24,0.54,0.22,7.9,31.227477029670656,63.0,1547.32,10355.98,281.0,129.0,12.626262626262616,0.0,0.0,-0.524,1504.2133356164384,0.5164869029275809
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,44.46730681298583,0.5,0.0,0.162,0.0,0.0,1.502459,230.0,0.3,0.4,0.3,8.1,41.0,81.0,1674.71,10126.02,338.0,247.0,9.467306812985832,0.0,1.0,-0.51,2880.709302325581,0.6461149020471055
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,117.79835390946504,0.5,0.0,0.162,0.0,0.0,1.502459,230.0,0.3,0.4,0.3,8.1,41.0,81.0,1674.71,10126.02,338.0,247.0,-22.201646090534965,0.0,0.0,-0.51,2880.709302325581,0.6461149020471055
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,98.76543209876544,0.33,0.0,0.162,0.0,66.0,1.503131,291.5,0.2154873164218958,0.6164052968308288,0.5229416844123437,7.393333333333333,35.0,75.0,1538.94,10190.42,336.0,237.0,-1.2345679012345556,0.0,0.0,-0.3668736568745356,2715.5995684931504,0.6160026414263702
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,136.31687242798353,0.5,0.0,0.162,0.0,0.0,1.501086,259.0,0.39,0.2,0.41,7.0,36.0,93.0,1301.25,10380.84,273.0,232.0,-3.683127572016474,0.0,0.0,0.349,2799.632229822161,0.6531807175874973
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.288980338363054,0.5,0.0,0.162,0.0,0.0,1.502459,230.0,0.3,0.4,0.3,8.1,41.0,81.0,1674.71,10126.02,338.0,247.0,2.2889803383630536,0.0,0.0,-0.51,2880.709302325581,0.6461149020471055
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,121.0,0.5,0.0,0.128,0.0,0.0,12.3,291.5,0.08,0.61,0.32,6.8,41.0,0.0,1447.72,7551.07,587.0,110.0,-29.0,0.0,0.0,0.2395,594.4883036935706,0.4522342064714946
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,148.14814814814832,0.33,0.0,0.165,0.0,0.0,1.502459,291.5,0.245307968437062,0.527927226543287,0.226764805019651,7.9,20.0,83.0,1524.77,10345.18,293.0,120.0,-1.851851851851677,0.0,0.0,-0.5210546484649512,1393.206566347469,0.6209699904615159
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,300.33670033670035,1.0,0.0,0.165,0.0,0.0,1.502459,291.5,0.245307968437062,0.527927226543287,0.226764805019651,7.9,20.0,83.0,1524.77,10345.18,293.0,120.0,0.3367003367003462,0.0,0.0,-0.5210546484649512,1393.206566347469,0.6209699904615159
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,121.0,0.5,0.0,0.128,0.0,0.0,12.3,291.5,0.08,0.61,0.32,6.8,41.0,0.0,1447.72,7551.07,587.0,110.0,-29.0,0.0,0.0,0.2395,594.4883036935706,0.4522342064714946
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,152.2633744855967,0.5,0.0,0.162,0.0,0.0,1.501086,259.0,0.39,0.2,0.41,7.0,36.0,93.0,1301.25,10380.84,273.0,232.0,12.2633744855967,0.0,0.0,0.349,2799.632229822161,0.6531807175874973
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,99.0,0.5,0.0,0.128,0.0,0.0,9.133333,291.5,0.04,1.0,0.04,5.5,71.0,0.0,1791.72,7156.62,649.0,136.0,-51.0,0.0,0.0,0.182,704.6132054794523,0.5
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,177.77777777777777,0.7,0.0,0.165,0.0,0.0,1.496384,294.0,0.24,0.54,0.22,7.9,31.227477029670656,63.0,1547.32,10355.98,281.0,129.0,-22.22222222222223,0.0,0.0,-0.524,1504.2133356164384,0.5164869029275809
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,18.0,0.5,0.0,0.128,0.0,0.0,12.3,291.5,0.08,0.61,0.32,6.8,41.0,0.0,1447.72,7551.07,587.0,110.0,-2.0,0.0,0.0,0.2395,594.4883036935706,0.4522342064714946
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,76.0942760942761,0.17,0.0,0.165,0.0,0.0,1.502459,291.5,0.245307968437062,0.527927226543287,0.226764805019651,7.9,20.0,83.0,1524.77,10345.18,293.0,120.0,1.094276094276097,0.0,0.0,-0.5210546484649512,1393.206566347469,0.6209699904615159
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,105.90277777777776,0.5,30.0,0.175,0.0,0.0,-0.962133,291.5,0.164,0.261,0.575,6.3,64.5,11.0,1636.91,9026.1,500.0,241.0,-24.097222222222243,3.530092592592592,0.0,0.3142,2317.0895479452056,0.4375889647076088
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,148.14814814814815,0.5,0.0,0.162,0.0,0.0,1.501086,259.0,0.39,0.2,0.41,7.0,36.0,93.0,1301.25,10380.84,273.0,232.0,8.148148148148152,0.0,0.0,0.349,2799.632229822161,0.6531807175874973
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,59.93265993265994,0.17,0.0,0.165,0.0,0.0,1.502459,291.5,0.245307968437062,0.527927226543287,0.226764805019651,7.9,20.0,83.0,1524.77,10345.18,293.0,120.0,-15.067340067340062,0.0,0.0,-0.5210546484649512,1393.206566347469,0.6209699904615159
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,319.5286195286195,1.0,0.0,0.165,0.0,0.0,1.502459,291.5,0.245307968437062,0.527927226543287,0.226764805019651,7.9,20.0,83.0,1524.77,10345.18,293.0,120.0,19.528619528619515,0.0,0.0,-0.5210546484649512,1393.206566347469,0.6209699904615159
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,189.8989898989899,0.5,0.0,0.165,0.0,0.0,1.496384,294.0,0.24,0.54,0.22,7.9,31.227477029670656,63.0,1547.32,10355.98,281.0,123.0,-35.101010101010104,0.0,0.0,-0.524,1434.2499246575342,0.5164869029275809
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,147.119341563786,0.5,140.0,0.162,83.0,0.0,1.507868,291.5,0.28,0.4,0.32,8.3,53.0,74.0,1389.46,10314.86,289.0,209.0,-2.8806584362139915,1.0508524397413286,0.0,-0.532,2429.533383561644,0.5750311835057598
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,120.3703703703704,0.5,0.0,0.162,0.0,0.0,1.502459,230.0,0.3,0.4,0.3,8.1,41.0,81.0,1674.71,10126.02,338.0,247.0,-19.629629629629605,0.0,0.0,-0.51,2880.709302325581,0.6461149020471055
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,220.2020202020202,0.5,0.0,0.165,0.0,0.0,1.496384,294.0,0.24,0.54,0.22,7.9,31.227477029670656,63.0,1547.32,10355.98,281.0,123.0,-4.797979797979792,0.0,0.0,-0.524,1434.2499246575342,0.5164869029275809
